100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000
0.000000,49.968193,69.701675,78.965729,84.023399,87.128693,89.206741,90.686890,91.790718,92.642937,93.318832,93.866425,94.317825,94.695251,95.014603,95.287529,95.522797,95.727097,95.905640,96.062538,96.201096,96.323975,96.433365,96.531075,96.618599,96.697220,96.768005,96.831848,96.889572,96.941826,96.989212,97.032227,97.071304,97.106880,97.139267,97.168793,97.195709,97.220276,97.242706,97.263191,97.281906,97.299019,97.314651,97.328949,97.342026,97.353981,97.364914,97.374908,97.384048,97.392410,97.400047,97.407028,97.413414,97.419235,97.424553,97.429420,97.433853,97.437904,97.441597,97.444954,97.448021,97.450813,97.453362,97.455673,97.457779,97.459686,97.461426,97.463020,97.464447,97.465744,97.466927,97.467995,97.468956,97.469833,97.470627,97.471344,97.471992,97.472572,97.473106,97.473579,97.474007,97.474396,97.474739,97.475052,97.475334,97.475586,97.475807,97.476013,97.476189,97.476357,97.476509,97.476624,97.476746,97.476852,97.476944,97.477020,97.477097,97.477165,97.477211,97.477264,97.477310,97.477341,97.477379,97.477409,97.477432,97.477455,97.477478,97.477493,97.477516,97.477539,97.477554,97.477570,97.477577,97.477585,97.477592,97.477600,97.477608,97.477615,97.477615,97.477615,97.477623,97.477631,97.477631,97.477631,97.477631,97.477631,97.477631,97.477631,97.477631,97.477631,97.477631,97.477631,97.477631,97.477631,97.477631,97.477631,97.477631,97.477631,97.477615,97.477615,97.477600,97.477592,97.477585,97.477577,97.477570,97.477554,97.477539,97.477524,97.477509,97.477486,97.477463,97.477448,97.477417,97.477386,97.477356,97.477310,97.477272,97.477219,97.477165,97.477097,97.477020,97.476936,97.476845,97.476753,97.476624,97.476501,97.476357,97.476189,97.476013,97.475800,97.475578,97.475327,97.475052,97.474731,97.474396,97.474007,97.473587,97.473099,97.472580,97.471992,97.471344,97.470627,97.469841,97.468956,97.467995,97.466919,97.465744,97.464447,97.463013,97.461433,97.459686,97.457779,97.455673,97.453362,97.450821,97.448021,97.444946,97.441589,97.437889,97.433853,97.429413,97.424553,97.419235,97.413406,97.407028,97.400040,97.392410,97.384048,97.374908,97.364914,97.353981,97.342026,97.328949,97.314651,97.299019,97.281906,97.263191,97.242706,97.220284,97.195709,97.168793,97.139275,97.106888,97.071320,97.032219,96.989212,96.941833,96.889580,96.831863,96.768005,96.697220,96.618599,96.531067,96.433365,96.323975,96.201096,96.062538,95.905632,95.727089,95.522789,95.287529,95.014603,94.695251,94.317825,93.866425,93.318832,92.642937,91.790710,90.686890,89.206726,87.128693,84.023407,78.965729,69.701675,49.968193,0.000000
0.000000,30.171164,49.872894,62.138046,69.999428,75.284958,79.011734,81.750549,83.833542,85.462776,86.766571,87.829758,88.710373,89.449387,90.076477,90.613647,91.077530,91.480980,91.834000,92.144562,92.419052,92.662682,92.879700,93.073654,93.247498,93.403709,93.544403,93.671387,93.786179,93.890152,93.984436,94.070045,94.147888,94.218704,94.283234,94.342018,94.395660,94.444611,94.489296,94.530121,94.567436,94.601524,94.632706,94.661209,94.687279,94.711113,94.732918,94.752846,94.771072,94.787750,94.802986,94.816910,94.829636,94.841248,94.851875,94.861572,94.870422,94.878494,94.885864,94.892578,94.898682,94.904266,94.909340,94.913956,94.918159,94.921974,94.925453,94.928596,94.931465,94.934059,94.936409,94.938545,94.940475,94.942215,94.943802,94.945236,94.946526,94.947693,94.948746,94.949699,94.950546,94.951324,94.952011,94.952637,94.953194,94.953690,94.954147,94.954544,94.954910,94.955238,94.955521,94.955780,94.956009,94.956223,94.956406,94.956573,94.956711,94.956833,94.956955,94.957047,94.957138,94.957222,94.957283,94.957352,94.957397,94.957451,94.957497,94.957535,94.957565,94.957596,94.957634,94.957657,94.957672,94.957695,94.957718,94.957726,94.957733,94.957741,94.957748,94.957756,94.957771,94.957771,94.957779,94.957779,94.957794,94.957794,94.957794,94.957794,94.957794,94.957794,94.957794,94.957787,94.957787,94.957779,94.957779,94.957771,94.957771,94.957756,94.957756,94.957733,94.957726,94.957703,94.957695,94.957680,94.957657,94.957626,94.957611,94.957581,94.957535,94.957504,94.957451,94.957413,94.957352,94.957298,94.957214,94.957138,94.957047,94.956955,94.956848,94.956703,94.956566,94.956398,94.956223,94.956009,94.955780,94.955521,94.955231,94.954910,94.954544,94.954147,94.953690,94.953194,94.952621,94.952011,94.951317,94.950554,94.949692,94.948753,94.947685,94.946533,94.945236,94.943817,94.942223,94.940475,94.938545,94.936409,94.934059,94.931458,94.928604,94.925446,94.921974,94.918159,94.913963,94.909340,94.904266,94.898689,94.892578,94.885849,94.878494,94.870415,94.861572,94.851875,94.841248,94.829636,94.816910,94.802986,94.787743,94.771080,94.752846,94.732918,94.711113,94.687271,94.661209,94.632706,94.601517,94.567436,94.530121,94.489304,94.444611,94.395660,94.342026,94.283234,94.218719,94.147888,94.070053,93.984436,93.890152,93.786186,93.671387,93.544411,93.403717,93.247498,93.073662,92.879700,92.662682,92.419044,92.144547,91.833984,91.480972,91.077530,90.613632,90.076469,89.449387,88.710373,87.829758,86.766571,85.462776,83.833542,81.750534,79.011742,75.284950,69.999435,62.138046,49.872898,30.171162,0.000000
0.000000,20.843678,37.480968,49.714497,58.551842,65.000572,69.805473,73.470886,76.331154,78.609169,80.456184,81.977005,83.246017,84.317055,85.229996,86.014854,86.694672,87.287331,87.806984,88.264915,88.670265,89.030472,89.351692,89.639038,89.896805,90.128601,90.337502,90.526131,90.696770,90.851379,90.991638,91.119064,91.234909,91.340408,91.436485,91.524109,91.604034,91.677002,91.743637,91.804520,91.860153,91.911026,91.957527,92.000061,92.038948,92.074539,92.107071,92.136833,92.164055,92.188934,92.211693,92.232483,92.251495,92.268845,92.284706,92.299194,92.312408,92.324478,92.335480,92.345512,92.354637,92.362968,92.370544,92.377457,92.383728,92.389442,92.394630,92.399345,92.403618,92.407501,92.411011,92.414207,92.417084,92.419708,92.422066,92.424202,92.426140,92.427887,92.429459,92.430878,92.432159,92.433296,92.434341,92.435265,92.436111,92.436859,92.437531,92.438133,92.438667,92.439156,92.439590,92.439980,92.440315,92.440628,92.440903,92.441147,92.441360,92.441551,92.441711,92.441879,92.442001,92.442123,92.442230,92.442329,92.442413,92.442482,92.442551,92.442604,92.442657,92.442703,92.442749,92.442780,92.442818,92.442825,92.442856,92.442879,92.442902,92.442917,92.442917,92.442940,92.442940,92.442955,92.442963,92.442970,92.442978,92.442978,92.442978,92.442978,92.442978,92.442978,92.442978,92.442978,92.442970,92.442963,92.442947,92.442947,92.442932,92.442932,92.442909,92.442902,92.442879,92.442863,92.442833,92.442810,92.442780,92.442741,92.442703,92.442665,92.442612,92.442551,92.442490,92.442398,92.442337,92.442230,92.442123,92.442017,92.441872,92.441727,92.441559,92.441368,92.441147,92.440903,92.440628,92.440323,92.439980,92.439583,92.439156,92.438667,92.438141,92.437515,92.436852,92.436096,92.435272,92.434334,92.433304,92.432144,92.430878,92.429443,92.427887,92.426140,92.424210,92.422073,92.419708,92.417084,92.414200,92.411018,92.407501,92.403618,92.399345,92.394630,92.389442,92.383736,92.377457,92.370560,92.362976,92.354645,92.345497,92.335472,92.324463,92.312408,92.299187,92.284698,92.268852,92.251488,92.232483,92.211685,92.188934,92.164047,92.136841,92.107063,92.074532,92.038948,92.000061,91.957520,91.911026,91.860146,91.804520,91.743629,91.676994,91.604034,91.524109,91.436501,91.340408,91.234932,91.119064,90.991638,90.851379,90.696770,90.526138,90.337494,90.128593,89.896797,89.639030,89.351692,89.030464,88.670265,88.264908,87.806976,87.287331,86.694664,86.014854,85.229996,84.317055,83.246010,81.977013,80.456177,78.609177,76.331146,73.470886,69.805466,65.000580,58.551842,49.714500,37.480965,20.843679,0.000000
0.000000,15.722776,29.493172,40.687706,49.493618,56.360977,61.739819,65.997696,69.412491,72.188278,74.473831,76.378159,77.981827,79.345230,80.514153,81.523880,82.401855,83.169777,83.844925,84.441269,84.970154,85.440964,85.861420,86.238029,86.576248,86.880669,87.155289,87.403442,87.628098,87.831749,88.016640,88.184662,88.337547,88.476761,88.603661,88.719376,88.824997,88.921425,89.009529,89.090027,89.163628,89.230911,89.292465,89.348755,89.400253,89.447350,89.490448,89.529861,89.565910,89.598877,89.629028,89.656570,89.681763,89.704773,89.725784,89.744980,89.762512,89.778496,89.793091,89.806374,89.818504,89.829544,89.839607,89.848755,89.857086,89.864655,89.871536,89.877792,89.883469,89.888611,89.893280,89.897507,89.901337,89.904800,89.907944,89.910782,89.913345,89.915665,89.917755,89.919632,89.921310,89.922852,89.924217,89.925461,89.926567,89.927567,89.928452,89.929260,89.929977,89.930618,89.931198,89.931702,89.932167,89.932571,89.932930,89.933266,89.933548,89.933800,89.934029,89.934227,89.934410,89.934570,89.934708,89.934830,89.934952,89.935043,89.935127,89.935204,89.935272,89.935341,89.935394,89.935440,89.935471,89.935516,89.935532,89.935577,89.935593,89.935616,89.935631,89.935638,89.935654,89.935669,89.935669,89.935684,89.935684,89.935684,89.935684,89.935684,89.935684,89.935684,89.935684,89.935684,89.935684,89.935677,89.935669,89.935654,89.935638,89.935623,89.935608,89.935577,89.935570,89.935532,89.935516,89.935471,89.935440,89.935387,89.935341,89.935280,89.935211,89.935143,89.935043,89.934959,89.934837,89.934708,89.934570,89.934410,89.934227,89.934029,89.933807,89.933548,89.933266,89.932938,89.932571,89.932167,89.931709,89.931198,89.930618,89.929985,89.929253,89.928459,89.927559,89.926567,89.925446,89.924225,89.922836,89.921326,89.919617,89.917747,89.915649,89.913353,89.910782,89.907944,89.904808,89.901337,89.897507,89.893280,89.888611,89.883461,89.877792,89.871536,89.864655,89.857086,89.848755,89.839607,89.829544,89.818497,89.806374,89.793076,89.778496,89.762497,89.744987,89.725784,89.704765,89.681755,89.656570,89.629013,89.598869,89.565910,89.529846,89.490448,89.447342,89.400253,89.348755,89.292473,89.230911,89.163628,89.090034,89.009514,88.921425,88.824982,88.719376,88.603653,88.476761,88.337547,88.184662,88.016640,87.831749,87.628098,87.403442,87.155281,86.880669,86.576233,86.238029,85.861404,85.440964,84.970154,84.441254,83.844925,83.169769,82.401855,81.523880,80.514153,79.345222,77.981827,76.378151,74.473839,72.188278,69.412498,65.997696,61.739822,56.360977,49.493618,40.687702,29.493174,15.722776,0.000000
0.000000,12.554502,24.081757,34.050278,42.374966,49.211140,54.796654,59.369335,63.134861,66.259827,68.875221,71.082657,72.960884,74.571037,75.960953,77.168289,78.222992,79.149078,79.965988,80.689568,81.332878,81.906723,82.420135,82.880745,83.294952,83.668289,84.005394,84.310356,84.586639,84.837334,85.065048,85.272171,85.460709,85.632492,85.789139,85.932083,86.062569,86.181778,86.290703,86.390289,86.481339,86.564636,86.640816,86.710526,86.774292,86.832657,86.886032,86.934891,86.979561,87.020432,87.057800,87.091972,87.123199,87.151733,87.177818,87.201630,87.223366,87.243210,87.261314,87.277824,87.292862,87.306580,87.319054,87.330437,87.340759,87.350174,87.358711,87.366486,87.373520,87.379921,87.385704,87.390976,87.395714,87.400040,87.403923,87.407455,87.410629,87.413513,87.416115,87.418442,87.420555,87.422440,87.424156,87.425682,87.427078,87.428314,87.429413,87.430420,87.431305,87.432106,87.432816,87.433456,87.434021,87.434532,87.434982,87.435394,87.435745,87.436058,87.436340,87.436600,87.436813,87.437019,87.437187,87.437355,87.437492,87.437607,87.437721,87.437813,87.437897,87.437973,87.438049,87.438095,87.438156,87.438187,87.438232,87.438263,87.438293,87.438324,87.438339,87.438354,87.438370,87.438377,87.438400,87.438400,87.438408,87.438416,87.438416,87.438416,87.438416,87.438416,87.438416,87.438416,87.438408,87.438393,87.438385,87.438370,87.438347,87.438324,87.438301,87.438286,87.438248,87.438232,87.438179,87.438156,87.438095,87.438049,87.437988,87.437904,87.437820,87.437721,87.437622,87.437492,87.437363,87.437195,87.437027,87.436829,87.436600,87.436348,87.436066,87.435753,87.435394,87.434990,87.434540,87.434021,87.433464,87.432816,87.432114,87.431305,87.430420,87.429413,87.428307,87.427063,87.425690,87.424149,87.422455,87.420547,87.418442,87.416100,87.413528,87.410637,87.407455,87.403931,87.400040,87.395721,87.390961,87.385712,87.379913,87.373520,87.366470,87.358704,87.350174,87.340767,87.330429,87.319061,87.306580,87.292870,87.277817,87.261314,87.243217,87.223373,87.201630,87.177818,87.151741,87.123192,87.091965,87.057785,87.020432,86.979553,86.934875,86.886032,86.832649,86.774292,86.710526,86.640823,86.564636,86.481346,86.390282,86.290703,86.181770,86.062576,85.932068,85.789139,85.632492,85.460709,85.272171,85.065048,84.837334,84.586639,84.310356,84.005394,83.668282,83.294960,82.880737,82.420143,81.906708,81.332870,80.689560,79.965988,79.149078,78.222992,77.168274,75.960953,74.571037,72.960876,71.082657,68.875214,66.259842,63.134861,59.369339,54.796654,49.211147,42.374969,34.050278,24.081757,12.554502,0.000000
0.000000,10.413794,20.229696,29.057629,36.746071,43.313541,48.868183,53.550316,57.500252,60.843781,63.687622,66.119766,68.211670,70.021072,71.594574,72.969864,74.177551,75.242661,76.185738,77.023788,77.770935,78.439041,79.038071,79.576462,80.061462,80.499191,80.895004,81.253456,81.578583,81.873833,82.142288,82.386604,82.609192,82.812119,82.997284,83.166313,83.320724,83.461823,83.590836,83.708801,83.816727,83.915451,84.005814,84.088493,84.164169,84.233421,84.296799,84.354797,84.407867,84.456413,84.500809,84.541420,84.578537,84.612465,84.643463,84.671783,84.697632,84.721222,84.742767,84.762390,84.780304,84.796600,84.811478,84.824989,84.837303,84.848480,84.858673,84.867897,84.876297,84.883896,84.890808,84.897049,84.902725,84.907852,84.912498,84.916687,84.920494,84.923912,84.927002,84.929787,84.932297,84.934555,84.936584,84.938423,84.940063,84.941544,84.942863,84.944046,84.945107,84.946060,84.946907,84.947662,84.948349,84.948952,84.949493,84.949974,84.950401,84.950783,84.951111,84.951416,84.951691,84.951920,84.952141,84.952316,84.952484,84.952637,84.952759,84.952873,84.952972,84.953064,84.953140,84.953209,84.953262,84.953323,84.953362,84.953400,84.953438,84.953468,84.953491,84.953506,84.953529,84.953552,84.953560,84.953568,84.953583,84.953583,84.953590,84.953590,84.953590,84.953590,84.953583,84.953583,84.953568,84.953560,84.953552,84.953537,84.953506,84.953491,84.953461,84.953423,84.953400,84.953354,84.953323,84.953262,84.953209,84.953140,84.953064,84.952980,84.952873,84.952774,84.952637,84.952499,84.952332,84.952141,84.951935,84.951691,84.951424,84.951126,84.950790,84.950409,84.949982,84.949501,84.948959,84.948357,84.947670,84.946915,84.946060,84.945114,84.944046,84.942863,84.941528,84.940056,84.938416,84.936592,84.934555,84.932304,84.929787,84.927010,84.923912,84.920486,84.916702,84.912498,84.907860,84.902725,84.897064,84.890800,84.883896,84.876282,84.867889,84.858658,84.848488,84.837296,84.824997,84.811470,84.796616,84.780296,84.762390,84.742760,84.721222,84.697632,84.671776,84.643463,84.612457,84.578529,84.541405,84.500809,84.456390,84.407867,84.354790,84.296799,84.233414,84.164169,84.088493,84.005814,83.915451,83.816727,83.708801,83.590820,83.461823,83.320724,83.166313,82.997276,82.812119,82.609192,82.386604,82.142281,81.873825,81.578583,81.253464,80.895004,80.499191,80.061462,79.576469,79.038063,78.439041,77.770927,77.023781,76.185730,75.242661,74.177544,72.969864,71.594574,70.021072,68.211670,66.119759,63.687630,60.843781,57.500256,53.550320,48.868187,43.313541,36.746071,29.057625,20.229698,10.413794,0.000000
0.000000,8.871345,17.366365,25.205578,32.239643,38.430630,43.814461,48.466087,52.475021,55.930740,58.915432,61.501137,63.749352,65.711754,67.431496,68.944443,70.280449,71.464340,72.516922,73.455605,74.295074,75.047760,75.724243,76.333542,76.883408,77.380531,77.830688,78.238937,78.609634,78.946655,79.253387,79.532791,79.787537,80.019981,80.232193,80.426056,80.603241,80.765244,80.913429,81.049011,81.173073,81.286644,81.390594,81.485756,81.572876,81.652634,81.725632,81.792465,81.853622,81.909592,81.960785,82.007614,82.050430,82.089577,82.125336,82.158020,82.187866,82.215118,82.239967,82.262650,82.283310,82.302162,82.319313,82.334946,82.349152,82.362091,82.373840,82.384529,82.394211,82.403015,82.410995,82.418236,82.424789,82.430717,82.436081,82.440933,82.445320,82.449280,82.452850,82.456078,82.458977,82.461594,82.463943,82.466057,82.467964,82.469666,82.471207,82.472572,82.473801,82.474899,82.475883,82.476768,82.477554,82.478256,82.478867,82.479431,82.479927,82.480362,82.480759,82.481110,82.481415,82.481697,82.481934,82.482147,82.482346,82.482513,82.482666,82.482796,82.482910,82.483009,82.483101,82.483177,82.483253,82.483307,82.483360,82.483406,82.483444,82.483475,82.483513,82.483528,82.483559,82.483574,82.483597,82.483597,82.483612,82.483612,82.483620,82.483620,82.483620,82.483620,82.483612,82.483612,82.483604,82.483589,82.483574,82.483551,82.483528,82.483505,82.483467,82.483444,82.483398,82.483360,82.483307,82.483253,82.483177,82.483101,82.483017,82.482910,82.482796,82.482666,82.482521,82.482346,82.482162,82.481941,82.481697,82.481422,82.481117,82.480766,82.480377,82.479935,82.479446,82.478882,82.478256,82.477554,82.476776,82.475883,82.474899,82.473801,82.472572,82.471199,82.469666,82.467964,82.466057,82.463943,82.461594,82.458977,82.456085,82.452850,82.449280,82.445320,82.440933,82.436081,82.430710,82.424789,82.418228,82.410995,82.403015,82.394211,82.384521,82.373840,82.362083,82.349159,82.334938,82.319321,82.302155,82.283310,82.262634,82.239960,82.215103,82.187866,82.158020,82.125336,82.089577,82.050423,82.007607,81.960770,81.909592,81.853607,81.792465,81.725632,81.652634,81.572876,81.485756,81.390587,81.286636,81.173080,81.048996,80.913429,80.765244,80.603233,80.426056,80.232193,80.019974,79.787537,79.532791,79.253372,78.946655,78.609634,78.238937,77.830688,77.380524,76.883408,76.333534,75.724243,75.047760,74.295074,73.455597,72.516922,71.464340,70.280441,68.944443,67.431496,65.711746,63.749344,61.501137,58.915428,55.930744,52.475021,48.466095,43.814461,38.430634,32.239647,25.205582,17.366367,8.871346,0.000000
0.000000,7.705657,15.159705,22.159985,28.578024,34.357044,39.495522,44.027584,48.006439,51.492577,54.546494,57.224701,59.577919,61.650589,63.481091,65.102264,66.542091,67.824394,68.969414,69.994415,70.914139,71.741188,72.486435,73.159210,73.767609,74.318642,74.818459,75.272377,75.685120,76.060806,76.403107,76.715225,77.000061,77.260162,77.497818,77.715065,77.913750,78.095535,78.261894,78.414185,78.553619,78.681290,78.798203,78.905273,79.003342,79.093140,79.175369,79.250656,79.319580,79.382660,79.440384,79.493195,79.541496,79.585655,79.626030,79.662903,79.696594,79.727356,79.755432,79.781036,79.804390,79.825668,79.845070,79.862717,79.878784,79.893402,79.906693,79.918762,79.929726,79.939667,79.948700,79.956879,79.964294,79.971001,79.977066,79.982559,79.987518,79.991997,79.996048,79.999687,80.002968,80.005928,80.008591,80.010986,80.013138,80.015076,80.016800,80.018364,80.019745,80.020996,80.022110,80.023109,80.024002,80.024780,80.025497,80.026123,80.026688,80.027191,80.027634,80.028030,80.028381,80.028687,80.028969,80.029205,80.029434,80.029617,80.029785,80.029938,80.030067,80.030182,80.030281,80.030380,80.030449,80.030525,80.030579,80.030624,80.030678,80.030716,80.030739,80.030777,80.030800,80.030815,80.030838,80.030846,80.030853,80.030869,80.030869,80.030876,80.030876,80.030869,80.030869,80.030861,80.030846,80.030838,80.030815,80.030800,80.030777,80.030739,80.030716,80.030670,80.030632,80.030579,80.030525,80.030449,80.030380,80.030281,80.030190,80.030067,80.029938,80.029793,80.029617,80.029434,80.029221,80.028976,80.028694,80.028381,80.028038,80.027649,80.027199,80.026703,80.026138,80.025513,80.024788,80.024002,80.023109,80.022110,80.020996,80.019745,80.018356,80.016808,80.015076,80.013138,80.010994,80.008591,80.005936,80.002975,79.999687,79.996048,79.992004,79.987518,79.982559,79.977066,79.971001,79.964287,79.956879,79.948700,79.939667,79.929733,79.918762,79.906693,79.893402,79.878784,79.862717,79.845062,79.825668,79.804390,79.781029,79.755424,79.727348,79.696594,79.662903,79.626022,79.585648,79.541496,79.493179,79.440384,79.382645,79.319580,79.250641,79.175369,79.093132,79.003342,78.905273,78.798203,78.681274,78.553604,78.414185,78.261887,78.095535,77.913750,77.715065,77.497810,77.260155,77.000061,76.715225,76.403107,76.060806,75.685120,75.272385,74.818451,74.318649,73.767609,73.159210,72.486435,71.741196,70.914124,69.994408,68.969414,67.824402,66.542099,65.102264,63.481087,61.650589,59.577915,57.224693,54.546494,51.492577,48.006439,44.027588,39.495518,34.357044,28.578026,22.159986,15.159708,7.705657,0.000000
0.000000,6.792068,13.407804,19.698105,25.557388,30.926456,35.785927,40.145714,44.034473,47.491009,50.558109,53.278557,55.692802,57.837830,59.746700,61.448540,62.968842,64.329704,65.550339,66.647339,67.635086,68.526077,69.331116,70.059669,70.719940,71.319153,71.863594,72.358864,72.809845,73.220879,73.595825,73.938103,74.250748,74.536530,74.797844,75.036926,75.255722,75.456039,75.639481,75.807495,75.961403,76.102402,76.231598,76.349945,76.458389,76.557724,76.648712,76.732063,76.808380,76.878250,76.942207,77.000732,77.054276,77.103249,77.148010,77.188919,77.226288,77.260437,77.291580,77.320007,77.345932,77.369568,77.391098,77.410713,77.428558,77.444801,77.459557,77.472984,77.485153,77.496223,77.506248,77.515350,77.523590,77.531052,77.537796,77.543900,77.549416,77.554398,77.558891,77.562950,77.566605,77.569893,77.572861,77.575516,77.577919,77.580063,77.582001,77.583725,77.585274,77.586655,77.587906,77.589012,77.590004,77.590889,77.591667,77.592377,77.593002,77.593552,77.594055,77.594490,77.594879,77.595230,77.595535,77.595810,77.596046,77.596268,77.596451,77.596611,77.596764,77.596886,77.597008,77.597099,77.597191,77.597267,77.597336,77.597397,77.597435,77.597481,77.597519,77.597549,77.597580,77.597603,77.597618,77.597633,77.597641,77.597656,77.597664,77.597664,77.597672,77.597656,77.597656,77.597641,77.597633,77.597618,77.597603,77.597580,77.597549,77.597519,77.597481,77.597435,77.597389,77.597336,77.597267,77.597198,77.597099,77.597008,77.596886,77.596764,77.596619,77.596451,77.596268,77.596054,77.595825,77.595535,77.595238,77.594894,77.594498,77.594055,77.593567,77.593002,77.592384,77.591675,77.590897,77.590004,77.589020,77.587906,77.586662,77.585281,77.583725,77.582001,77.580063,77.577927,77.575516,77.572868,77.569901,77.566605,77.562958,77.558884,77.554398,77.549416,77.543900,77.537796,77.531036,77.523582,77.515343,77.506248,77.496223,77.485153,77.472977,77.459564,77.444794,77.428566,77.410713,77.391098,77.369568,77.345932,77.320007,77.291580,77.260429,77.226288,77.188919,77.147995,77.103249,77.054260,77.000732,76.942192,76.878250,76.808365,76.732063,76.648712,76.557724,76.458374,76.349945,76.231583,76.102402,75.961403,75.807495,75.639481,75.456039,75.255730,75.036919,74.797844,74.536522,74.250748,73.938095,73.595825,73.220879,72.809845,72.358856,71.863602,71.319138,70.719933,70.059662,69.331116,68.526062,67.635086,66.647339,65.550339,64.329712,62.968842,61.448544,59.746696,57.837830,55.692799,53.278557,50.558109,47.491013,44.034473,40.145710,35.785927,30.926456,25.557392,19.698109,13.407804,6.792068,0.000000
